"lon","lat","Class"
-122.2674,49.84818,"B"
-124.4165,50.2368,"B"
-121.589,49.15235,"B"
-119.2018,50.35025,"B"
-125.4736,49.07165,"B"
-121.2607,49.13644,"B"
-121.6495,49.16795,"B"
-118.7952,50.15078,"B"
-118.8412,50.3715,"B"
-124.1526,49.1497,"B"
-124.1744,48.7305,"B"
-119.5504,50.46674,"B"
-127.1616,54.78464,"B"
-118.1976,50.58378,"B"
-100.8188,50.06295,"B"
-95.33125,50.92345,"B"
-95.276,50.07,"B"
-95.41525,50.85595,"B"
-101.5205,53.687,"B"
-77.52356,44.1028,"B"
-88.60707,48.78009,"B"
-93.33372,48.60873,"B"
-79.40278,46.30688,"B"
-83.70184,46.29871,"B"
-75.98326,45.33788,"B"
-79.72499,47.05556,"B"
-76.06987,44.77658,"B"
-92.76801,49.77521,"B"
-78.90285,45.50396,"B"
-84.68153,47.5889,"B"
-84.71373,47.98577,"B"
-78.4529,44.1664,"B"
-78.93061,45.65532,"B"
-90.44405,48.6055,"B"
-80.60455,44.37775,"B"
-76.91354,44.70596,"B"
-89.30945,48.3766,"B"
-78.92731,45.61785,"B"
-91.41945,48.0715,"B"
-83.47763,46.10293,"B"
-89.2351,48.57605,"B"
-76.3948,44.6925,"B"
-69.55,57.81,"B"
-76.601,45.737,"B"
-78.64526,47.38115,"B"
-76.85125,45.95625,"B"
-110.13,49.75,"B"
-106.0525,52.94971,"B"
-107.7171,54.31648,"B"
-105.8799,53.7312,"B"
-103.9236,52.60837,"B"
-136.2924,62.0875,"B"
-107.7,38.48959,"B"
-106.3681,37.1137,"B"
-106.1143,39.2026,"B"
-105.4458,40.025,"B"
-107.1771,37.19583,"B"
-105.4917,38.93333,"B"
-106.6035,39.4627,"B"
-106.3466,38.60124,"B"
-105.8226,39.40305,"B"
-105.1744,38.71225,"B"
-105.3812,38.9,"B"
-107.575,38.90833,"B"
-106.0417,39.20834,"B"
-105.0354,38.71145,"B"
-106.3625,39.225,"B"
-106.171,39.3045,"B"
-105.0138,39.0621,"B"
-107.9584,37.70835,"B"
-108.1292,37.4125,"B"
-107.4667,37.38334,"B"
-106.7084,40.55415,"B"
-105.0787,39.4455,"B"
-106.1215,39.29325,"B"
-107.4381,40.00385,"B"
-107.1971,37.89225,"B"
-106.7522,39.01577,"B"
-107.8708,40.277,"B"
-106.7682,40.4805,"B"
-106.3325,37.3199,"B"
-108.1098,38.9969,"B"
-106.541,37.2362,"B"
-106.6735,39.879,"B"
-106.4745,37.26505,"B"
-106.4213,39.15735,"B"
-107.501,37.33815,"B"
-105.275,38.91,"B"
-107.7015,37.70338,"B"
-72.46315,41.51105,"B"
-73.00099,41.86425,"B"
-82.75685,29.10855,"B"
-82.42065,28.76465,"B"
-82.03495,29.01175,"B"
-80.933,28.9935,"B"
-81.31985,28.662,"B"
-81.07385,25.782,"B"
-81.59005,29.08405,"B"
-81.8642,28.021,"B"
-80.5158,25.4817,"B"
-80.17845,26.28585,"B"
-80.86715,28.98195,"B"
-81.3142,25.84875,"B"
-81.95285,27.9664,"B"
-81.63025,29.12915,"B"
-85.4427,30.32305,"B"
-81.8768,26.6685,"B"
-81.39806,30.0771,"B"
-82.1426,28.41655,"B"
-82.58765,29.1299,"B"
-85.0681,29.8398,"B"
-82.20475,27.1788,"B"
-81.30249,27.84434,"B"
-81.6143,26.6878,"B"
-87.00008,31.00009,"B"
-81.8945,29.0765,"B"
-81.45421,29.7788,"B"
-82.055,28.555,"B"
-81.4692,29.04865,"B"
-81.6455,26.529,"B"
-85.64108,30.28881,"B"
-81.71505,26.09729,"B"
-80.96515,27.35644,"B"
-81.898,28.917,"B"
-81.649,28.966,"B"
-85.97701,30.993,"B"
-81.3615,26.0645,"B"
-81.49433,30.2637,"B"
-81.8995,27.8565,"B"
-81.1498,25.86895,"B"
-81.5545,28.5465,"B"
-80.98849,26.1699,"B"
-81.58581,27.9013,"B"
-80.27977,26.28516,"B"
-82.391,27.445,"B"
-81.89438,30.10534,"B"
-82.124,27.928,"B"
-81.356,25.953,"B"
-81.78879,28.99487,"B"
-81.8539,26.7621,"B"
-81.2521,26.283,"B"
-82.87125,30.26682,"B"
-85.11039,30.08341,"B"
-81.90182,30.03042,"B"
-82.8436,30.31709,"B"
-82.11083,28.54028,"B"
-81.303,25.901,"B"
-81.45354,28.80455,"B"
-85.685,30.79,"B"
-82.38086,30.07067,"B"
-81.14076,28.63434,"B"
-80.87379,25.19935,"B"
-86.68372,30.90529,"B"
-81.9347,30.0461,"B"
-82.05391,29.56871,"B"
-86.65,30.75,"B"
-82.4524,28.21492,"B"
-81.11927,28.48106,"B"
-81.8592,29.77291,"B"
-80.48412,26.91319,"B"
-82.28943,30.43412,"B"
-83.649,30.59612,"B"
-81.8992,30.25389,"B"
-87.265,30.9725,"B"
-82.0125,29.95301,"B"
-81.99105,27.07842,"B"
-81.80539,29.22079,"B"
-83.89289,30.11597,"B"
-82.20726,28.84542,"B"
-82.34611,28.90854,"B"
-82.92592,29.28942,"B"
-81.7624,30.0809,"B"
-81.12167,29.4076,"B"
-82.61581,29.32605,"B"
-83.48494,30.55044,"B"
-82.11937,28.36168,"B"
-84.68864,34.0474,"B"
-84.7038,34.1226,"B"
-84.6971,34.1088,"B"
-84.20175,33.97005,"B"
-84.43484,32.0321,"B"
-85.4034,34.66005,"B"
-84.57616,34.36725,"B"
-81.88995,31.9621,"B"
-82.13665,33.4119,"B"
-84.50055,34.1962,"B"
-85.3297,34.77525,"B"
-80.89485,31.98125,"B"
-85.39171,34.66029,"B"
-82.2464,32.34705,"B"
-83.8329,34.7064,"B"
-84.25755,32.80865,"B"
-85.34145,34.69895,"B"
-83.76585,34.66255,"B"
-84.80283,33.81283,"B"
-83.07575,31.0614,"B"
-83.77232,34.37537,"B"
-85.3582,33.9844,"B"
-82.77173,31.2137,"B"
-83.62215,34.71425,"B"
-83.59509,34.4447,"B"
-81.34159,32.13781,"B"
-85.15337,33.81461,"B"
-81.47213,31.55762,"B"
-84.6216,34.8983,"B"
-82.4975,33.89761,"B"
-85.10299,34.4826,"B"
-84.0354,34.6527,"B"
-83.78375,34.78035,"B"
-84.02254,31.30062,"B"
-83.18237,34.94325,"B"
-83.6746,34.70107,"B"
-84.79601,33.796,"B"
-82.74675,31.30952,"B"
-84.78122,30.79456,"B"
-85.19659,34.17769,"B"
-85.42266,34.62689,"B"
-84.79704,34.06787,"B"
-96.01464,41.48453,"B"
-91.4261,40.4415,"B"
-94.3841,42.9074,"B"
-92.73979,41.02174,"B"
-96.47562,42.55576,"B"
-90.59601,41.65225,"B"
-91.75641,45.8618,"B"
-93.85965,40.8348,"B"
-90.55585,41.76392,"B"
-91.59415,41.76292,"B"
-92.06343,43.32922,"B"
-115.2088,46.2404,"B"
-113.8441,43.79615,"B"
-114.9221,44.14765,"B"
-112.6467,44.2548,"B"
-116.1842,48.15585,"B"
-116.322,47.0615,"B"
-116.6079,47.85001,"B"
-115.3106,44.14555,"B"
-115.8405,45.16792,"B"
-114.655,44.9625,"B"
-111.4418,43.61015,"B"
-116.0969,48.25206,"B"
-116.211,47.6835,"B"
-116.71,48.33,"B"
-116.4873,44.9166,"B"
-111.5212,42.35635,"B"
-115.8596,44.35978,"B"
-89.952,39.115,"B"
-91.3883,40.3752,"B"
-88.3461,37.5,"B"
-89.1979,37.1142,"B"
-90.1498,40.04505,"B"
-90.1534,38.8657,"B"
-87.97622,38.94564,"B"
-89.34285,41.86395,"B"
-88.53872,42.075,"B"
-89.585,40.61,"B"
-90.1,41.6,"B"
-88.55,37.63,"B"
-88.50061,37.61404,"B"
-88.4375,41.625,"B"
-88.9319,37.61095,"B"
-87.7424,40.1527,"B"
-88.9487,37.72735,"B"
-89,39,"B"
-89.4205,38.0985,"B"
-88.65912,37.52127,"B"
-88.7476,37.228,"B"
-88.09506,42.17577,"B"
-89.04518,40.65639,"B"
-89.80123,38.90123,"B"
-90.28404,40.63267,"B"
-89.41539,41.90703,"B"
-89.73378,40.82944,"B"
-88.75705,39.44805,"B"
-89.56981,39.65749,"B"
-87.76622,41.63243,"B"
-89.95824,40.5634,"B"
-88.18031,41.89011,"B"
-89.99568,40.63281,"B"
-88.7584,37.2276,"B"
-88.62624,39.75616,"B"
-88.2886,42.1551,"B"
-89.68079,39.66676,"B"
-89.66525,39.6395,"B"
-88.01345,41.207,"B"
-89.599,40.8365,"B"
-87.76622,41.63243,"B"
-90.4049,39.02775,"B"
-90,40,"B"
-89.53419,38.9241,"B"
-89.6845,39.62,"B"
-90.6757,40.1348,"B"
-90.22054,41.73534,"B"
-86.911,40.9847,"B"
-86.23506,38.4191,"B"
-86.19055,38.43235,"B"
-86.05825,39.2152,"B"
-87.41805,38.1579,"B"
-85.5045,40.7219,"B"
-85.01295,39.06565,"B"
-85.84489,38.73725,"B"
-86.81714,39.74356,"B"
-86.93636,39.72848,"B"
-87.08955,39.9347,"B"
-87.0796,40.38335,"B"
-85.3149,39.98705,"B"
-85.57069,40.74765,"B"
-86.49139,39.02502,"B"
-85.95914,38.39027,"B"
-86.4324,39.3804,"B"
-95.35479,37.44208,"B"
-98.12825,37.641,"B"
-97.424,37.7715,"B"
-94.97862,37.7684,"B"
-94.7844,37.4253,"B"
-94.9,39.3716,"B"
-95.488,39.1441,"B"
-95.74633,39.06381,"B"
-95.70296,38.76635,"B"
-87.40585,37.2402,"B"
-82.89059,38.33885,"B"
-85.89175,38.14415,"B"
-82.643,38.16205,"B"
-83.49205,37.2731,"B"
-85.26247,37.41098,"B"
-82.353,37.49993,"B"
-86.0163,37.1496,"B"
-83.21735,37.28205,"B"
-86.1358,37.3817,"B"
-85.359,37.689,"B"
-82.70584,38.53082,"B"
-86.1425,36.772,"B"
-85.67188,37.7755,"B"
-83.69043,37.83438,"B"
-83.16293,36.89771,"B"
-82.81679,37.19822,"B"
-85.00044,38.63813,"B"
-83.79678,37.65805,"B"
-87.64487,37.3141,"B"
-82.74595,37.22604,"B"
-82.70393,38.11509,"B"
-82.13403,37.31413,"B"
-84.0821,36.8817,"B"
-83.41575,38.33527,"B"
-92.64896,30.8346,"B"
-93.4386,32.4197,"B"
-91.0955,30.96745,"B"
-90.6763,30.509,"B"
-93.36627,32.45763,"B"
-91.84467,31.08774,"B"
-89.81163,30.85052,"B"
-92.28034,31.41787,"B"
-70.97559,42.12697,"B"
-70.48792,41.73125,"B"
-70.75587,42.17865,"B"
-70.97708,41.60551,"B"
-70.89049,41.83664,"B"
-71.80123,42.54334,"B"
-72.82665,42.08179,"B"
-76.53862,39.01142,"B"
-77.4608,39.21564,"B"
-76.54514,38.81639,"B"
-76.811,39.11378,"B"
-76.78496,39.06245,"B"
-78.32549,39.64819,"B"
-76.6691,39.6946,"B"
-68.8405,46.1333,"B"
-83.59014,42.285,"B"
-88.16361,47.232,"B"
-85.49639,46.52889,"B"
-89.31389,46.87111,"B"
-86.81917,46.01278,"B"
-84.4587,41.79639,"B"
-83.51418,44.6375,"B"
-86.075,43.103,"B"
-86.5153,42.0288,"B"
-84.47611,44.82167,"B"
-83.55718,42.15965,"B"
-83.86097,42.36639,"B"
-85.27652,43.60667,"B"
-85.77714,44.64535,"B"
-84.20835,41.80832,"B"
-84.16389,44.53665,"B"
-86.09081,44.5976,"B"
-85.93575,44.4887,"B"
-87.3459,46.34445,"B"
-86.0221,45.9796,"B"
-86.42896,44.091,"B"
-85.95915,42.4637,"B"
-87.5034,46.52545,"B"
-86.5367,46.4722,"B"
-86.611,46.159,"B"
-85.948,46.316,"B"
-88.7751,46.2803,"B"
-85.84005,41.80205,"B"
-83.78585,44.56215,"B"
-85.23538,45.33075,"B"
-83.67,42.2375,"B"
-85.6667,44.45835,"B"
-85.99374,41.77945,"B"
-85.63835,44.16985,"B"
-83.62335,44.62,"B"
-84.00156,44.34035,"B"
-84.2915,42.43235,"B"
-85.79052,44.66666,"B"
-85.2515,43.2725,"B"
-83.84937,44.98276,"B"
-83.5175,45.1365,"B"
-84.4445,44.398,"B"
-84.41335,43.83165,"B"
-92.49979,46.69303,"B"
-95.0168,47.8764,"B"
-94.57375,47.4914,"B"
-94.1211,47.3304,"B"
-93.9137,47.323,"B"
-92.83521,46.3725,"B"
-90.58915,48.0607,"B"
-92.84309,46.3666,"B"
-96.28425,48.52579,"B"
-94.83755,47.1589,"B"
-94.80162,46.67197,"B"
-94.87069,45.95602,"B"
-92.88618,46.02361,"B"
-92.6349,47.51591,"B"
-92.12065,48.1784,"B"
-93.28008,47.31732,"B"
-93.31413,36.63621,"B"
-94.2633,38.7437,"B"
-91.6284,38.441,"B"
-93.91737,38.46253,"B"
-91.419,39.1405,"B"
-90.2488,37.5562,"B"
-93.41,37.54661,"B"
-93.5395,37.7664,"B"
-91.07,39.445,"B"
-91.985,37.27,"B"
-92.1527,36.7548,"B"
-93.51,36.73,"B"
-91.1569,38.11203,"B"
-90.7212,38.4971,"B"
-91.41383,37.63169,"B"
-90.50072,38.21719,"B"
-94.286,38.586,"B"
-93.25712,36.71418,"B"
-94.47345,37.18124,"B"
-91.30804,37.2306,"B"
-90.7,38.40685,"B"
-91.64719,38.01223,"B"
-93.73122,37.19201,"B"
-93.1073,36.3881,"B"
-93.6383,36.7279,"B"
-90.86792,37.66643,"B"
-90.7357,38.4063,"B"
-92.31901,39.08817,"B"
-90.21339,36.57869,"B"
-92.1426,37.5656,"B"
-90.52135,37.18847,"B"
-91.06547,38.11468,"B"
-95.32129,37.8322,"B"
-88.72985,30.38345,"B"
-89.6918,30.46825,"B"
-88.65135,32.31255,"B"
-112.5649,47.07954,"B"
-113.6925,46.18694,"B"
-111.9625,47.07444,"B"
-112.571,46.05292,"B"
-115.6418,48.27011,"B"
-114.08,46.75889,"B"
-113.82,48.68,"B"
-113.7593,47.60413,"B"
-81.98335,35.8934,"B"
-82.4831,35.36,"B"
-81.38915,36.3461,"B"
-81.80479,35.83845,"B"
-81.7418,35.94585,"B"
-77.5873,34.7576,"B"
-77.7485,34.3924,"B"
-83.5214,35.5605,"B"
-82.26195,35.74875,"B"
-83.5582,35.5131,"B"
-77.67995,35.42525,"B"
-78.968,36.2058,"B"
-82.4614,35.7909,"B"
-80.46865,36.38287,"B"
-83.007,35.211,"B"
-83.26097,35.89305,"B"
-80.66,36.134,"B"
-83.23206,35.10486,"B"
-80.2068,35.87885,"B"
-81.402,35.194,"B"
-79.11128,35.1312,"B"
-80.2084,35.95815,"B"
-80.375,36.48615,"B"
-81.56219,36.42315,"B"
-79.88049,35.0554,"B"
-80.03551,35.31924,"B"
-81.95195,35.95865,"B"
-82.87408,35.7695,"B"
-102.7291,47.63297,"B"
-96.42668,41.2333,"B"
-103.018,42.71425,"B"
-96.46025,42.47356,"B"
-103.0044,42.69657,"B"
-97.13196,40.64043,"B"
-71.46778,43.28556,"B"
-70.93333,43.05,"B"
-74.035,40.07,"B"
-74.6298,39.652,"B"
-74.2975,39.7384,"B"
-75.11044,40.76345,"B"
-75.5167,39.632,"B"
-74.70135,39.8234,"B"
-74.3966,39.934,"B"
-74.29085,41.1445,"B"
-74.45995,40.9575,"B"
-74.3516,40.77545,"B"
-74.84528,40.60667,"B"
-74.46155,40.9427,"B"
-74.78004,40.99567,"B"
-74.1301,40.053,"B"
-74.49518,40.93552,"B"
-105.4113,36.599,"B"
-105.7197,33.2516,"B"
-106.9958,36.91475,"B"
-106.9547,36.7657,"B"
-108.8548,36.14505,"B"
-106.9571,36.095,"B"
-109.0612,36.39135,"B"
-105.5596,36.19625,"B"
-107.1612,36.4178,"B"
-105.7338,33.27094,"B"
-119.975,39.592,"B"
-118.1806,40.52737,"B"
-74.0863,41.66955,"B"
-74.75611,43.61833,"B"
-76.17366,42.40489,"B"
-78.1946,43.2265,"B"
-77.664,43.2696,"B"
-78.28014,43.26886,"B"
-73.66616,41.97341,"B"
-73.8094,44.1856,"B"
-73.73606,44.66399,"B"
-75.38025,42.0837,"B"
-73.91649,41.38084,"B"
-74.00528,43.81495,"B"
-73.45947,43.56211,"B"
-73.51238,43.6678,"B"
-73.56614,43.66344,"B"
-73.741,43.42645,"B"
-77.36516,42.54346,"B"
-73.52,43.7268,"B"
-75.57448,43.64706,"B"
-74.27923,43.0949,"B"
-73.64642,41.59773,"B"
-75.58825,44.62185,"B"
-74.47383,43.13206,"B"
-73.81,43.32,"B"
-75.73906,43.1546,"B"
-77.98756,42.24542,"B"
-74.15429,43.30679,"B"
-84.1735,39.9784,"B"
-81.11578,41.13021,"B"
-83.64597,39.92821,"B"
-81.39827,39.95329,"B"
-83.93892,40.65572,"B"
-83.40573,38.89665,"B"
-82.24155,39.47642,"B"
-82.1334,40.25597,"B"
-81.96845,40.2287,"B"
-80.54558,41.72735,"B"
-82.82491,41.42364,"B"
-81.99847,40.35097,"B"
-83.43667,41.14896,"B"
-81.99955,40.3244,"B"
-81.26559,40.33345,"B"
-81.92994,41.2804,"B"
-82.21939,41.27939,"B"
-81.82391,41.09302,"B"
-81.02917,39.75531,"B"
-81.28671,39.93154,"B"
-81.38112,41.31405,"B"
-81.32425,41.17646,"B"
-81.1414,41.10715,"B"
-81.3741,41.06499,"B"
-84.48506,39.64146,"B"
-82.64864,40.74705,"B"
-83.18179,38.77727,"B"
-81.34993,40.62147,"B"
-83.44371,40.47326,"B"
-82.3997,39.25109,"B"
-81.25576,40.42655,"B"
-81.5693,40.6298,"B"
-81.1455,41.2599,"B"
-80.62124,41.1462,"B"
-81.22745,41.3235,"B"
-83.63251,40.16815,"B"
-80.89606,40.54269,"B"
-80.64211,40.34042,"B"
-80.59236,40.72943,"B"
-82.12263,41.38274,"B"
-81.37181,41.16187,"B"
-80.67828,40.3725,"B"
-81.40079,39.63382,"B"
-82.6353,39.5246,"B"
-81.49697,40.0799,"B"
-81.2558,40.42687,"B"
-82.27037,39.24523,"B"
-84.15971,39.8494,"B"
-83.12916,38.68516,"B"
-82.41861,41.0672,"B"
-82.38627,40.99562,"B"
-81.57021,41.35208,"B"
-80.57396,40.69334,"B"
-81.47081,39.64081,"B"
-83.56088,40.01979,"B"
-81.33134,41.15845,"B"
-84.36754,39.61205,"B"
-81.56152,41.31609,"B"
-83.06977,41.48962,"B"
-81.28275,41.50086,"B"
-81.52101,40.11632,"B"
-81.27506,41.38199,"B"
-81.5518,40.1138,"B"
-80.616,40.725,"B"
-82.79665,39.10495,"B"
-81.1188,40.20275,"B"
-81.20422,39.86019,"B"
-81.60838,41.25248,"B"
-81.3654,41.05931,"B"
-89.34647,39.74678,"B"
-81.32337,40.79362,"B"
-80.85832,41.12884,"B"
-80.90944,40.64049,"B"
-84.1317,39.03501,"B"
-81.37085,39.42635,"B"
-83.12891,38.69322,"B"
-82.63536,39.59947,"B"
-81.64181,41.16984,"B"
-81.26729,40.90177,"B"
-80.84143,41.81429,"B"
-81.36305,41.06194,"B"
-95.04778,34.75139,"B"
-99.81514,34.73153,"B"
-94.93722,34.53889,"B"
-94.63111,34.84167,"B"
-97.24139,35.21111,"B"
-94.92667,36.4075,"B"
-95.34111,35.00278,"B"
-94.96639,34.72195,"B"
-94.70278,34.52667,"B"
-94.60042,34.45195,"B"
-94.91928,34.52436,"B"
-94.685,34.695,"B"
-94.575,34.64583,"B"
-94.98001,35.56637,"B"
-94.7264,34.73966,"B"
-94.7297,34.74338,"B"
-94.49968,34.49108,"B"
-99,35,"B"
-122.3755,43.69005,"B"
-122.4808,45.03255,"B"
-123.9599,43.7827,"B"
-123.466,45.7351,"B"
-119.6389,45.83675,"B"
-122.2777,45.40023,"B"
-123.455,43.7667,"B"
-121.3815,43.94225,"B"
-122.275,42.47,"B"
-122.1647,44.99745,"B"
-122.1631,44.9979,"B"
-123.7718,44.96651,"B"
-121.7745,45.5666,"B"
-122.0833,43.5883,"B"
-122.3057,44.97487,"B"
-121.7115,45.32301,"B"
-122.3759,43.20335,"B"
-122.7465,42.08845,"B"
-123.6664,45.07072,"B"
-123.625,45.70835,"B"
-123.3724,44.09462,"B"
-123.3601,45.76569,"B"
-123.4911,43.16815,"B"
-123.4462,44.86875,"B"
-123.9211,45.99378,"B"
-123.3322,42.56805,"B"
-122.2328,42.4356,"B"
-121.8214,45.49805,"B"
-122.5674,44.79307,"B"
-122.2487,45.4684,"B"
-121.5684,45.25725,"B"
-122.2728,44.8623,"B"
-118.6131,45.58982,"B"
-121.886,45.2075,"B"
-121.8165,44.6335,"B"
-118.8215,43.85975,"B"
-123.4043,42.09224,"B"
-123.6481,42.16298,"B"
-123.5792,45.0487,"B"
-123.2665,45.4915,"B"
-122.8494,44.6616,"B"
-122.7789,45.03575,"B"
-121.3338,44.1263,"B"
-118.5908,44.5385,"B"
-121.8829,43.8628,"B"
-124.0255,42.6425,"B"
-123.296,45.82565,"B"
-121.6347,43.7151,"B"
-121.424,45.4051,"B"
-121.6444,45.5775,"B"
-122.3803,45.1867,"B"
-123.5834,44.8458,"B"
-122.8042,43.6583,"B"
-122.9546,45.7492,"B"
-124.3688,43.1786,"B"
-121.9683,44.4625,"B"
-122.4,44.9633,"B"
-122.5541,43.296,"B"
-123.5417,45.93701,"B"
-120.2782,44.0639,"B"
-118.7717,44.7751,"B"
-123.2433,44.6693,"B"
-118.0603,45.80374,"B"
-122.0449,43.6947,"B"
-124.426,42.4018,"B"
-122.1874,44.699,"B"
-122.277,45.4861,"B"
-121.9446,42.23865,"B"
-121.9547,45.3207,"B"
-123.3333,42.0833,"B"
-118.5518,45.3712,"B"
-118.5658,45.6764,"B"
-122.7875,45.11259,"B"
-121.9531,44.15568,"B"
-123.2675,43.6744,"B"
-121.5134,45.38736,"B"
-123.4573,46.03193,"B"
-117.925,45.91665,"B"
-123.2916,42.125,"B"
-123.75,42.22501,"B"
-123.5036,43.61538,"B"
-122.8887,43.40867,"B"
-123.5524,44.50455,"B"
-118.0891,44.68557,"B"
-121.3866,42.36945,"B"
-79.3178,41.47511,"B"
-78.39445,41.31268,"B"
-77.7011,41.845,"B"
-80.19804,40.50322,"B"
-77.62407,40.61798,"B"
-77.99314,41.70813,"B"
-75.9799,41.79985,"B"
-78.52589,40.65083,"B"
-79.8944,40.29929,"B"
-78.04547,41.34404,"B"
-76.2074,39.72785,"B"
-71.58906,41.4596,"B"
-71.74425,41.81391,"B"
-80.80685,34.0431,"B"
-80.65645,32.9032,"B"
-81.861,35.148,"B"
-81.396,34.421,"B"
-79.884,33.132,"B"
-78.3829,33.5155,"B"
-82.82005,34.35765,"B"
-80.559,32.825,"B"
-80.95958,32.29968,"B"
-80.45451,33.04536,"B"
-82.7962,35.01305,"B"
-103.6183,44.38611,"B"
-89.91499,35.5035,"B"
-88.65445,36.12292,"B"
-85.89745,35.88435,"B"
-89.3808,35.0055,"B"
-82.98764,36.36264,"B"
-86.9094,35.1918,"B"
-88.30945,35.80762,"B"
-88.76775,36.0165,"B"
-86.36485,35.94778,"B"
-83.73153,36.19408,"B"
-83.3626,35.46865,"B"
-89.94,35.226,"B"
-83.47566,35.64151,"B"
-84.05056,35.40472,"B"
-85.75014,35.23036,"B"
-85.02585,35.5467,"B"
-89.7735,35.416,"B"
-87.2352,35.0228,"B"
-83.21461,36.38632,"B"
-87.2932,35.3218,"B"
-86.2011,35.9978,"B"
-84.8215,35.129,"B"
-82.3045,36.0925,"B"
-84.85902,36.39403,"B"
-87.44963,35.78439,"B"
-89.0912,35.8606,"B"
-82.31094,36.42846,"B"
-86.9803,36.0917,"B"
-87.0886,36.1874,"B"
-87.8084,35.545,"B"
-95.77,33.24722,"B"
-101.5361,33.45278,"B"
-93.87194,31.56,"B"
-98.03083,29.57444,"B"
-94.11611,33.37917,"B"
-96.55,30.33333,"B"
-94.25556,33.18528,"B"
-97.06667,28.725,"B"
-96.80417,32.5175,"B"
-96.69583,32.26889,"B"
-96.53,33.75556,"B"
-94.81806,32.4125,"B"
-95.70861,31.40444,"B"
-94.33334,31.33333,"B"
-95.68333,31.78333,"B"
-95.62861,33.82722,"B"
-94.20695,32.1,"B"
-96.96333,33.81861,"B"
-97.81083,29.385,"B"
-100.8361,33.62167,"B"
-98.05,32.53333,"B"
-96.27306,33.59,"B"
-95.58334,30.95972,"B"
-95.54278,33.33,"B"
-95.24917,33.34139,"B"
-94.86833,32.28944,"B"
-95.41817,32.51556,"B"
-100.5167,31.84167,"B"
-94.37361,32.65,"B"
-94.6,32.9,"B"
-96.2,31.87333,"B"
-96.04472,28.8,"B"
-98.38333,32.83333,"B"
-93.68333,30.76667,"B"
-95.71278,30.52694,"B"
-95.36166,30.405,"B"
-100.4104,29.24665,"B"
-96.59167,30.525,"B"
-95.12305,30.55,"B"
-93.89,30.43444,"B"
-94.58,30.71139,"B"
-94.66653,30.66986,"B"
-95.5,29,"B"
-95.13,30.46,"B"
-93.97194,30.33778,"B"
-95.47556,30.14378,"B"
-95.77908,30.54366,"B"
-100.545,30.566,"B"
-95.20691,31.50773,"B"
-97.59946,31.37756,"B"
-100.4219,31.44815,"B"
-98.34489,32.817,"B"
-98.53998,31.4771,"B"
-95.75645,30.812,"B"
-97.03784,33.27303,"B"
-95.92831,33.79094,"B"
-96.76199,33.81435,"B"
-97.02299,33.33614,"B"
-94.52925,33.05685,"B"
-97.815,32.475,"B"
-111.2186,39.64175,"B"
-111.6068,40.25622,"B"
-111.63,40.42,"B"
-110,40.65,"B"
-109.75,40.9,"B"
-111.23,39.48,"B"
-111.625,40.9,"B"
-109.725,40.915,"B"
-109.575,40.75,"B"
-111.5986,40.26705,"B"
-110.825,40.825,"B"
-110.9325,40.77988,"B"
-111.6149,41.6359,"B"
-110.8139,40.61087,"B"
-110.3583,40.61125,"B"
-111.5833,41.41125,"B"
-111.6956,40.34937,"B"
-111.6348,41.49955,"B"
-111.6631,38.8204,"B"
-111.1339,39.58375,"B"
-111.8189,40.9744,"B"
-111.6508,40.60779,"B"
-79.49707,37.53434,"B"
-77.34879,38.80319,"B"
-76.77447,37.1694,"B"
-76.28729,36.5884,"B"
-82.4179,36.8778,"B"
-80.04166,36.94165,"B"
-80.8797,37.00085,"B"
-78.9279,37.9808,"B"
-79.16096,38.54602,"B"
-76.364,36.6765,"B"
-79.14478,38.56546,"B"
-78.5367,38.36885,"B"
-77.90815,37.047,"B"
-79.65548,38.44714,"B"
-77.90815,37.047,"B"
-73.0723,43.1635,"B"
-121.8053,48.64056,"B"
-121.0922,46.98333,"B"
-117.6767,46.33333,"B"
-122.1914,46.04722,"B"
-123.1967,47.5616,"B"
-122.5386,47.0044,"B"
-121.3051,46.8733,"B"
-122.1914,47.79111,"B"
-120.5122,48.59694,"B"
-122.3442,46.71,"B"
-121.5825,45.91694,"B"
-120.835,47.495,"B"
-120.9591,47.8498,"B"
-120.6705,47.4644,"B"
-123.5864,48.0281,"B"
-122.3353,45.69,"B"
-122.8994,47.7442,"B"
-121.6406,48.02611,"B"
-121.6508,45.75056,"B"
-120.3,47.29833,"B"
-124.053,47.0413,"B"
-120.7967,47.14472,"B"
-123.6619,47.01139,"B"
-117.9486,46.03333,"B"
-121.7569,47.5225,"B"
-121.4317,47.425,"B"
-121.5356,47.3958,"B"
-121.7565,47.1998,"B"
-120.8908,47.25722,"B"
-121.2692,46.93333,"B"
-121.2981,46.87139,"B"
-121.7731,47.4317,"B"
-122.9367,46.49139,"B"
-121.4625,46.55139,"B"
-123.2334,47.3542,"B"
-120.1075,48.61972,"B"
-117.4694,48.66611,"B"
-122.5386,47.00444,"B"
-122.7607,46.9363,"B"
-122.5789,47.32944,"B"
-121.8211,47.05472,"B"
-122.5819,47.3724,"B"
-122.4328,47.15556,"B"
-122.1967,46.06333,"B"
-121.7913,46.3341,"B"
-122.0514,46.17861,"B"
-121.8134,47.8895,"B"
-122.4133,46.803,"B"
-122.4133,46.803,"B"
-122.1483,48.78056,"B"
-121.1458,46.5602,"B"
-117.1153,47.92528,"B"
